"Date","Price","Open","High","Low","Vol.","Change %"
"03/06/1991","0","0","0","0","2.32B","0.00%"
"03/07/1991","0","0","0","0","2.15B","0.00%"
"03/08/1991","0","0","0","0","1.31B","0.00%"
"03/11/1991","0","0","0","0","1.15B","0.00%"
"03/12/1991","0","0","0","0","1.89B","0.00%"
"03/13/1991","0","0","0","0","2.28B","0.00%"
"03/14/1991","0","0","0","0","1.56B","0.00%"
"03/15/1991","0","0","0","0","1.02B","0.00%"
"03/18/1991","0","0","0","0","1.17B","0.00%"
"03/19/1991","0","0","0","0","1.47B","0.00%"
"03/20/1991","0","0","0","0","1.19B","0.00%"
"03/21/1991","0","0","0","0","1.24B","0.00%"
"03/22/1991","0","0","0","0","654.04M","0.00%"
"03/25/1991","0","0","0","0","1.23B","0.00%"
"03/26/1991","0","0","0","0","1.32B","0.00%"
"03/27/1991","0","0","0","0","1.33B","0.00%"
"04/01/1991","0","0","0","0","1.69B","0.00%"
"04/02/1991","0","0","0","0","1.46B","0.00%"
"04/03/1991","0","0","0","0","1.62B","0.00%"
"04/04/1991","0","0","0","0","1.53B","0.00%"
"04/05/1991","0","0","0","0","1.46B","0.00%"
"04/08/1991","0","0","0","0","580.63M","0.00%"
"04/09/1991","0","0","0","0","1.16B","0.00%"
"04/10/1991","0","0","0","0","1.49B","0.00%"
"04/11/1991","0","0","0","0","968.52M","0.00%"
"04/12/1991","0","0","0","0","862.19M","0.00%"
"04/15/1991","0","0","0","0","634.04M","0.00%"
"04/16/1991","0","0","0","0","516.61M","0.00%"
"04/17/1991","0","0","0","0","716.75M","0.00%"
"04/18/1991","0","0","0","0","674.28M","0.00%"
"04/19/1991","0","0","0","0","447.98M","0.00%"
"04/22/1991","0","0","0","0","469.21M","0.00%"
"04/23/1991","0","0","0","0","1.17B","0.00%"
"04/24/1991","0","0","0","0","1.19B","0.00%"
"04/25/1991","0","0","0","0","761.01M","0.00%"
"04/26/1991","0","0","0","0","662.99M","0.00%"
"04/29/1991","0","0","0","0","382.74M","0.00%"
"04/30/1991","0","0","0","0","933.30M","0.00%"
"05/02/1991","0","0","0","0","1.18B","0.00%"
"05/03/1991","0","0","0","0","3.46B","0.00%"
"05/06/1991","0","0","0","0","594.94M","0.00%"
"05/07/1991","0","0","0","0","1.12B","0.00%"
"05/08/1991","0","0","0","0","1.25B","0.00%"
"05/09/1991","0","0","0","0","2.44B","0.00%"
"05/10/1991","0","0","0","0","1.11B","0.00%"
"05/13/1991","0","0","0","0","1.01B","0.00%"
"05/14/1991","0","0","0","0","1.32B","0.00%"
"05/15/1991","0","0","0","0","1.29B","0.00%"
"05/16/1991","0","0","0","0","1.41B","0.00%"
"05/17/1991","0","0","0","0","2.15B","0.00%"
"05/20/1991","0","0","0","0","1.58B","0.00%"
"05/21/1991","0","0","0","0","1.55B","0.00%"
"05/22/1991","0","0","0","0","2.88B","0.00%"
"05/23/1991","0","0","0","0","2.87B","0.00%"
"05/24/1991","0","0","0","0","3.02B","0.00%"
"05/27/1991","0","0","0","0","3.44B","0.00%"
"05/28/1991","0","0","0","0","3.45B","0.00%"
"05/29/1991","0","0","0","0","3.00B","0.00%"
"05/31/1991","0","0","0","0","2.89B","0.00%"
"06/03/1991","0","0","0","0","4.02B","0.00%"
"06/04/1991","0","0","0","0","3.85B","0.00%"
"06/05/1991","0","0","0","0","3.22B","0.00%"
"06/06/1991","0","0","0","0","2.58B","0.00%"
"06/07/1991","0","0","0","0","3.78B","0.00%"
"06/10/1991","0","0","0","0","3.02B","0.00%"
"06/11/1991","0","0","0","0","3.63B","0.00%"
"06/12/1991","0","0","0","0","4.77B","0.00%"
"06/13/1991","0","0","0","0","2.61B","0.00%"
"06/14/1991","0","0","0","0","3.37B","0.00%"
"06/17/1991","0","0","0","0","2.21B","0.00%"
"06/18/1991","0","0","0","0","2.77B","0.00%"
"06/19/1991","0","0","0","0","3.41B","0.00%"
"06/20/1991","0","0","0","0","3.24B","0.00%"
"06/21/1991","0","0","0","0","3.13B","0.00%"
"06/24/1991","0","0","0","0","2.79B","0.00%"
"06/25/1991","0","0","0","0","3.99B","0.00%"
"06/26/1991","0","0","0","0","2.49B","0.00%"
"06/27/1991","0","0","0","0","2.10B","0.00%"
"06/28/1991","0","0","0","0","2.33B","0.00%"
"07/01/1991","0","0","0","0","1.76B","0.00%"
"07/02/1991","0","0","0","0","1.49B","0.00%"
"07/03/1991","0","0","0","0","1.66B","0.00%"
"07/04/1991","0","0","0","0","3.47B","0.00%"
"07/05/1991","0","0","0","0","1.60B","0.00%"
"07/08/1991","0","0","0","0","1.04B","0.00%"
"07/09/1991","0","0","0","0","2.00B","0.00%"
"07/10/1991","0","0","0","0","1.63B","0.00%"
"07/11/1991","0","0","0","0","1.97B","0.00%"
"07/12/1991","0","0","0","0","1.62B","0.00%"
"07/15/1991","0","0","0","0","1.48B","0.00%"
"07/16/1991","0","0","0","0","1.66B","0.00%"
"07/17/1991","0","0","0","0","2.31B","0.00%"
"07/18/1991","0","0","0","0","1.24B","0.00%"
"07/19/1991","0","0","0","0","2.22B","0.00%"
"07/22/1991","0","0","0","0","1.97B","0.00%"
"07/23/1991","0","0","0","0","2.48B","0.00%"
"07/24/1991","0","0","0","0","2.03B","0.00%"
"07/25/1991","0","0","0","0","2.39B","0.00%"
"07/26/1991","0","0","0","0","2.14B","0.00%"
"07/29/1991","0","0","0","0","1.69B","0.00%"
"07/30/1991","0","0","0","0","2.82B","0.00%"
"07/31/1991","0","0","0","0","4.07B","0.00%"
"08/01/1991","0","0","0","0","3.01B","0.00%"
"08/02/1991","0","0","0","0","4.73B","0.00%"
"08/05/1991","0","0","0","0","3.35B","0.00%"
"08/06/1991","0","0","0","0","4.51B","0.00%"
"08/07/1991","0","0","0","0","3.39B","0.00%"
"08/08/1991","0","0","0","0","3.23B","0.00%"
"08/09/1991","0","0","0","0","2.22B","0.00%"
"08/12/1991","0","0","0","0","2.58B","0.00%"
"08/13/1991","0","0","0","0","1.86B","0.00%"
"08/14/1991","0","0","0","0","3.06B","0.00%"
"08/15/1991","0","0","0","0","2.89B","0.00%"
"08/16/1991","0","0","0","0","4.45B","0.00%"
"08/19/1991","0","0","0","0","3.37B","0.00%"
"08/20/1991","0","0","0","0","3.73B","0.00%"
"08/21/1991","0","0","0","0","4.01B","0.00%"
"08/22/1991","0","0","0","0","2.03B","0.00%"
"08/23/1991","0","0","0","0","2.42B","0.00%"
"08/26/1991","0","0","0","0","2.07B","0.00%"
"08/27/1991","0","0","0","0","3.38B","0.00%"
"08/28/1991","0","0","0","0","3.21B","0.00%"
"08/29/1991","0","0","0","0","3.68B","0.00%"
"08/30/1991","0","0","0","0","2.49B","0.00%"
"09/02/1991","0","0","0","0","4.43B","0.00%"
"09/03/1991","0","0","0","0","2.10B","0.00%"
"09/04/1991","0","0","0","0","2.04B","0.00%"
"09/05/1991","0","0","0","0","1.56B","0.00%"
"09/06/1991","0","0","0","0","2.28B","0.00%"
"09/09/1991","0","0","0","0","2.66B","0.00%"
"09/10/1991","0","0","0","0","1.92B","0.00%"
"09/11/1991","0","0","0","0","1.19B","0.00%"
"09/12/1991","0","0","0","0","3.16B","0.00%"
"09/13/1991","0","0","0","0","2.03B","0.00%"
"09/16/1991","0","0","0","0","1.92B","0.00%"
"09/17/1991","0","0","0","0","1.74B","0.00%"
"09/18/1991","0","0","0","0","1.70B","0.00%"
"09/19/1991","0","0","0","0","1.47B","0.00%"
"09/20/1991","0","0","0","0","2.38B","0.00%"
"09/23/1991","0","0","0","0","1.16B","0.00%"
"09/24/1991","0","0","0","0","1.07B","0.00%"
"09/25/1991","0","0","0","0","1.60B","0.00%"
"09/26/1991","0","0","0","0","1.75B","0.00%"
"09/27/1991","0","0","0","0","1.21B","0.00%"
"09/30/1991","0","0","0","0","1.01B","0.00%"
"10/01/1991","0","0","0","0","1.93B","0.00%"
"10/02/1991","0","0","0","0","1.75B","0.00%"
"10/03/1991","0","0","0","0","1.68B","0.00%"
"10/04/1991","0","0","0","0","1.42B","0.00%"
"10/07/1991","0","0","0","0","1.59B","0.00%"
"10/08/1991","0","0","0","0","1.59B","0.00%"
"10/09/1991","0","0","0","0","1.19B","0.00%"
"10/10/1991","0","0","0","0","1.41B","0.00%"
"10/11/1991","0","0","0","0","1.51B","0.00%"
"10/14/1991","0","0","0","0","972.21M","0.00%"
"10/15/1991","0","0","0","0","1.96B","0.00%"
"10/16/1991","0","0","0","0","2.55B","0.00%"
"10/17/1991","0","0","0","0","2.11B","0.00%"
"10/18/1991","0","0","0","0","2.13B","0.00%"
"10/21/1991","0","0","0","0","3.81B","0.00%"
"10/22/1991","0","0","0","0","1.98B","0.00%"
"10/23/1991","0","0","0","0","2.29B","0.00%"
"10/24/1991","0","0","0","0","3.20B","0.00%"
"10/25/1991","0","0","0","0","2.03B","0.00%"
"10/28/1991","0","0","0","0","2.44B","0.00%"
"10/29/1991","0","0","0","0","1.74B","0.00%"
"10/30/1991","0","0","0","0","1.68B","0.00%"
"10/31/1991","0","0","0","0","1.25B","0.00%"
"11/01/1991","0","0","0","0","1.45B","0.00%"
"11/04/1991","0","0","0","0","1.18B","0.00%"
"11/05/1991","0","0","0","0","1.78B","0.00%"
"11/06/1991","0","0","0","0","1.40B","0.00%"
"11/07/1991","0","0","0","0","1.68B","0.00%"
"11/08/1991","0","0","0","0","1.49B","0.00%"
"11/11/1991","0","0","0","0","1.26B","0.00%"
"11/12/1991","0","0","0","0","2.12B","0.00%"
"11/13/1991","0","0","0","0","2.30B","0.00%"
"11/14/1991","0","0","0","0","1.17B","0.00%"
"11/18/1991","0","0","0","0","1.21B","0.00%"
"11/19/1991","0","0","0","0","1.61B","0.00%"
"11/20/1991","0","0","0","0","1.78B","0.00%"
"11/21/1991","0","0","0","0","1.58B","0.00%"
"11/22/1991","0","0","0","0","1.57B","0.00%"
"11/25/1991","0","0","0","0","781.64M","0.00%"
"11/26/1991","0","0","0","0","1.64B","0.00%"
"11/27/1991","0","0","0","0","1.86B","0.00%"
"11/28/1991","0","0","0","0","1.88B","0.00%"
"11/29/1991","0","0","0","0","1.83B","0.00%"
"12/02/1991","0","0","0","0","1.68B","0.00%"
"12/03/1991","0","0","0","0","1.84B","0.00%"
"12/04/1991","0","0","0","0","2.80B","0.00%"
"12/05/1991","0","0","0","0","4.98B","0.00%"
"12/06/1991","0","0","0","0","5.47B","0.00%"
"12/09/1991","0","0","0","0","4.76B","0.00%"
"12/10/1991","0","0","0","0","4.92B","0.00%"
"12/11/1991","0","0","0","0","3.02B","0.00%"
"12/12/1991","0","0","0","0","5.90B","0.00%"
"12/13/1991","0","0","0","0","5.13B","0.00%"
"12/16/1991","0","0","0","0","4.63B","0.00%"
"12/17/1991","0","0","0","0","7.56B","0.00%"
"12/18/1991","0","0","0","0","9.00B","0.00%"
"12/19/1991","0","0","0","0","15.59B","0.00%"
"12/20/1991","1","0","1","0","6.18B","0.00%"
"12/23/1991","1","1","1","1","7.40B","0.00%"
"12/26/1991","1","1","1","1","7.39B","0.00%"
"12/27/1991","1","1","1","1","4.08B","0.00%"
"12/30/1991","1","1","1","1","5.90B","0.00%"
"01/02/1992","1","1","1","1","11.81B","0.00%"
"01/03/1992","1","1","1","1","14.53B","0.00%"
"01/06/1992","1","1","1","1","67.39B","0.00%"
"01/07/1992","1","1","1","1","15.81B","0.00%"
"01/08/1992","1","1","1","1","52.31B","0.00%"
"01/09/1992","1","1","1","1","29.10B","0.00%"
"01/10/1992","1","1","1","1","33.44B","0.00%"
"01/13/1992","1","1","1","1","45.44B","0.00%"
"01/14/1992","1","1","1","1","52.38B","0.00%"
"01/15/1992","1","1","1","1","40.22B","0.00%"
"01/16/1992","1","1","1","1","64.84B","0.00%"
"01/17/1992","1","1","1","1","32.97B","0.00%"
"01/20/1992","1","1","1","1","44.37B","0.00%"
"01/21/1992","1","1","1","1","54.62B","0.00%"
"01/22/1992","1","1","1","1","38.26B","0.00%"
"01/23/1992","1","1","1","1","95.52B","0.00%"
"01/24/1992","1","1","1","1","84.10B","0.00%"
"01/27/1992","1","1","1","1","71.59B","0.00%"
"01/28/1992","1","1","1","1","57.53B","0.00%"
"01/29/1992","1","1","1","1","47.00B","0.00%"
"01/30/1992","1","1","1","1","29.84B","0.00%"
"01/31/1992","1","1","1","1","73.15B","0.00%"
"02/03/1992","1","1","1","1","27.95B","0.00%"
"02/04/1992","1","1","1","1","22.18B","0.00%"
"02/05/1992","1","1","1","1","31.20B","0.00%"
"02/06/1992","1","1","1","1","32.87B","0.00%"
"02/07/1992","1","1","1","1","47.59B","0.00%"
"02/10/1992","1","1","1","1","11.78B","0.00%"
"02/11/1992","1","1","1","1","11.18B","0.00%"
"02/12/1992","1","1","1","1","25.95B","0.00%"
"02/13/1992","1","1","1","1","36.40B","0.00%"
"02/14/1992","1","1","1","1","22.70B","0.00%"
"02/17/1992","1","1","1","1","7.77B","0.00%"
"02/18/1992","1","1","1","1","31.83B","0.00%"
"02/19/1992","1","1","1","1","36.90B","0.00%"
"02/20/1992","1","1","1","1","32.97B","0.00%"
"02/21/1992","1","1","1","1","22.57B","0.00%"
"02/24/1992","1","1","1","1","15.69B","0.00%"
"02/25/1992","1","1","1","1","16.81B","0.00%"
"02/26/1992","1","1","1","1","15.30B","0.00%"
"02/27/1992","1","1","1","1","16.56B","0.00%"
"02/28/1992","1","1","1","1","15.87B","0.00%"
"03/05/1992","2","1","2","1","20.94B","100.00%"
"03/06/1992","2","2","2","2","20.62B","0.00%"
"03/09/1992","1","2","2","1","12.10B","-50.00%"
"03/10/1992","1","1","2","1","15.27B","0.00%"
"03/11/1992","2","1","2","1","13.29B","100.00%"
"03/12/1992","2","2","2","2","20.45B","0.00%"
"03/13/1992","2","2","2","2","17.18B","0.00%"
"03/16/1992","2","2","2","2","17.20B","0.00%"
"03/17/1992","2","2","2","2","19.95B","0.00%"
"03/18/1992","2","2","2","2","23.39B","0.00%"
"03/19/1992","2","2","2","2","19.85B","0.00%"
"03/20/1992","2","2","2","2","22.40B","0.00%"
"03/23/1992","2","2","2","2","12.18B","0.00%"
"03/24/1992","2","2","2","2","11.17B","0.00%"
"03/25/1992","2","2","2","2","10.02B","0.00%"
"03/26/1992","2","2","2","2","9.99B","0.00%"
"03/27/1992","2","2","2","2","5.99B","0.00%"
"03/30/1992","2","2","2","2","5.12B","0.00%"
"03/31/1992","2","2","2","2","17.73B","0.00%"
"04/01/1992","2","2","2","2","37.53B","0.00%"
"04/02/1992","2","2","2","2","10.04B","0.00%"
"04/03/1992","2","2","2","2","18.59B","0.00%"
"04/06/1992","2","2","2","2","49.73B","0.00%"
"04/07/1992","2","2","2","2","51.28B","0.00%"
"04/08/1992","2","2","2","2","27.85B","0.00%"
"04/09/1992","2","2","2","2","16.25B","0.00%"
"04/10/1992","2","2","2","2","36.15B","0.00%"
"04/13/1992","2","2","2","2","16.84B","0.00%"
"04/14/1992","2","2","2","2","27.93B","0.00%"
"04/15/1992","2","2","2","2","41.81B","0.00%"
"04/20/1992","2","2","2","2","21.39B","0.00%"
"04/22/1992","2","2","2","2","32.21B","0.00%"
"04/23/1992","2","2","2","2","45.18B","0.00%"
"04/24/1992","2","2","2","2","56.57B","0.00%"
"04/27/1992","2","2","2","2","35.84B","0.00%"
"04/28/1992","2","2","2","2","26.58B","0.00%"
"04/29/1992","2","2","2","2","34.08B","0.00%"
"04/30/1992","2","2","2","2","100.00B","0.00%"
"05/04/1992","2","2","2","2","57.48B","0.00%"
"05/05/1992","2","2","2","2","60.22B","0.00%"
"05/06/1992","2","2","2","2","69.96B","0.00%"
"05/07/1992","2","2","2","2","69.61B","0.00%"
"05/08/1992","3","2","3","2","253.00B","50.00%"
"05/11/1992","3","3","3","3","174.00B","0.00%"
"05/12/1992","3","3","3","3","269.00B","0.00%"
"05/13/1992","3","3","3","3","205.00B","0.00%"
"05/14/1992","3","3","3","3","126.00B","0.00%"
"05/15/1992","3","3","3","3","129.00B","0.00%"
"05/18/1992","3","3","3","3","81.74B","0.00%"
"05/19/1992","3","3","3","3","124.00B","0.00%"
"05/20/1992","3","3","3","3","66.33B","0.00%"
"05/21/1992","3","3","3","3","155.00B","0.00%"
"05/22/1992","3","3","3","3","153.00B","0.00%"
"05/25/1992","2","3","3","2","62.44B","-33.33%"
"05/26/1992","2","2","2","2","125.00B","0.00%"
"05/27/1992","3","2","3","2","72.07B","50.00%"
"05/28/1992","2","3","3","2","147.00B","-33.33%"
"05/29/1992","3","2","3","2","88.74B","50.00%"
"06/01/1992","3","3","3","3","99.07B","0.00%"
"06/02/1992","3","3","3","3","134.00B","0.00%"
"06/03/1992","3","3","3","3","77.14B","0.00%"
"06/04/1992","3","3","3","3","62.40B","0.00%"
"06/05/1992","3","3","3","3","69.60B","0.00%"
"06/08/1992","2","3","3","2","36.29B","-33.33%"
"06/09/1992","3","2","3","2","80.13B","50.00%"
"06/10/1992","3","3","3","3","71.21B","0.00%"
"06/11/1992","3","3","3","3","222.00B","0.00%"
"06/12/1992","3","3","3","2","129.00B","0.00%"
"06/15/1992","2","2","2","2","73.37B","-33.33%"
"06/16/1992","2","2","2","2","55.46B","0.00%"
"06/17/1992","2","2","2","2","91.17B","0.00%"
"06/19/1992","2","2","2","2","94.25B","0.00%"
"06/22/1992","2","2","2","2","49.96B","0.00%"
"06/23/1992","2","2","2","2","105.00B","0.00%"
"06/24/1992","2","2","2","2","79.51B","0.00%"
"06/25/1992","2","2","2","2","81.52B","0.00%"
"06/26/1992","2","2","2","2","149.00B","0.00%"
"06/29/1992","2","2","2","2","72.41B","0.00%"
"06/30/1992","2","2","2","2","54.68B","0.00%"
"07/01/1992","2","2","2","2","119.00B","0.00%"
"07/02/1992","2","2","2","2","96.95B","0.00%"
"07/03/1992","2","2","2","2","58.56B","0.00%"
"07/06/1992","2","2","2","2","53.21B","0.00%"
"07/07/1992","2","2","2","2","60.18B","0.00%"
"07/08/1992","2","2","2","2","84.60B","0.00%"
"07/09/1992","2","2","3","2","265.00B","0.00%"
"07/10/1992","3","2","3","2","3.23B","50.00%"
"07/13/1992","3","3","3","3","3.41B","0.00%"
"07/14/1992","3","3","3","3","3.58B","0.00%"
"07/15/1992","3","3","3","3","3.54B","0.00%"
"07/16/1992","3","3","3","3","2.79B","0.00%"
"07/17/1992","3","3","3","3","2.29B","0.00%"
"07/20/1992","3","3","3","3","2.14B","0.00%"
"07/21/1992","3","3","3","3","2.79B","0.00%"
"07/22/1992","2","3","3","2","2.54B","-33.33%"
"07/23/1992","3","2","3","2","2.07B","50.00%"
"07/24/1992","3","3","3","3","2.06B","0.00%"
"07/27/1992","3","3","3","3","1.37B","0.00%"
"07/28/1992","3","3","3","3","2.27B","0.00%"
"07/29/1992","3","3","3","3","1.71B","0.00%"
"07/30/1992","3","3","3","3","1.46B","0.00%"
"07/31/1992","3","3","3","3","1.28B","0.00%"
"08/03/1992","2","3","3","2","2.18B","-33.33%"
"08/04/1992","3","2","3","2","1.66B","50.00%"
"08/05/1992","3","3","3","2","2.06B","0.00%"
"08/06/1992","3","3","3","3","1.51B","0.00%"
"08/07/1992","3","3","3","3","2.07B","0.00%"
"08/10/1992","3","3","3","3","1.79B","0.00%"
"08/11/1992","3","3","3","3","1.92B","0.00%"
"08/12/1992","3","3","3","3","2.74B","0.00%"
"08/13/1992","3","3","3","3","1.76B","0.00%"
"08/14/1992","3","3","3","3","1.92B","0.00%"
"08/17/1992","3","3","3","3","1.56B","0.00%"
"08/18/1992","3","3","3","3","1.45B","0.00%"
"08/19/1992","3","3","3","3","1.84B","0.00%"
"08/20/1992","3","3","3","3","1.94B","0.00%"
"08/21/1992","3","3","3","3","1.44B","0.00%"
"08/24/1992","3","3","3","3","728.71M","0.00%"
"08/25/1992","3","3","3","3","1.23B","0.00%"
"08/26/1992","3","3","3","3","3.30B","0.00%"
"08/27/1992","3","3","3","3","3.41B","0.00%"
"08/28/1992","4","3","4","3","3.46B","33.33%"
"08/31/1992","3","3","3","3","2.28B","-25.00%"
"09/01/1992","3","3","3","3","2.73B","0.00%"
"09/02/1992","3","3","3","3","1.96B","0.00%"
"09/03/1992","3","3","3","3","1.84B","0.00%"
"09/04/1992","3","3","3","3","1.50B","0.00%"
"09/08/1992","3","3","3","3","1.44B","0.00%"
"09/09/1992","3","3","4","3","2.48B","0.00%"
"09/10/1992","3","3","3","3","1.74B","0.00%"
"09/11/1992","3","3","3","3","1.34B","0.00%"
"09/14/1992","4","3","4","3","1.49B","33.33%"
"09/15/1992","4","4","4","3","1.64B","0.00%"
"09/16/1992","4","4","4","3","1.54B","0.00%"
"09/17/1992","4","4","4","4","2.03B","0.00%"
"09/18/1992","4","4","4","4","1.18B","0.00%"
"09/21/1992","4","4","4","4","1.40B","0.00%"
"09/22/1992","4","4","4","4","2.20B","0.00%"
"09/23/1992","4","4","4","4","2.62B","0.00%"
"09/24/1992","4","4","4","4","3.98B","0.00%"
"09/25/1992","4","4","4","4","4.41B","0.00%"
"09/28/1992","4","4","4","4","2.30B","0.00%"
"09/29/1992","5","4","5","4","3.20B","25.00%"
"09/30/1992","4","5","5","4","2.51B","-20.00%"
"10/01/1992","5","4","5","4","2.57B","25.00%"
"10/02/1992","4","5","5","4","3.47B","-20.00%"
"10/05/1992","4","4","4","4","3.12B","0.00%"
"10/06/1992","4","4","4","4","2.62B","0.00%"
"10/07/1992","4","4","4","4","2.56B","0.00%"
"10/08/1992","4","4","4","4","1.91B","0.00%"
"10/09/1992","4","4","4","4","1.73B","0.00%"
"10/13/1992","4","4","4","4","1.17B","0.00%"
"10/14/1992","4","4","4","4","2.16B","0.00%"
"10/15/1992","4","4","4","4","1.48B","0.00%"
"10/16/1992","4","4","4","4","1.96B","0.00%"
"10/19/1992","4","4","4","4","2.03B","0.00%"
"10/20/1992","4","4","4","4","2.38B","0.00%"
"10/21/1992","4","4","4","4","2.53B","0.00%"
"10/22/1992","4","4","4","4","2.30B","0.00%"
"10/23/1992","4","4","4","4","3.51B","0.00%"
"10/26/1992","4","4","4","4","3.03B","0.00%"
"10/27/1992","4","4","4","4","2.37B","0.00%"
"10/28/1992","4","4","4","4","2.12B","0.00%"
"10/29/1992","5","4","5","4","2.12B","25.00%"
"10/30/1992","5","5","5","5","1.96B","0.00%"
"11/03/1992","4","5","5","4","1.48B","-20.00%"
"11/04/1992","4","4","5","4","1.69B","0.00%"
"11/05/1992","4","4","4","4","2.24B","0.00%"
"11/06/1992","4","4","4","4","1.71B","0.00%"
"11/09/1992","4","4","4","4","2.54B","0.00%"
"11/10/1992","4","4","4","4","1.89B","0.00%"
"11/11/1992","4","4","4","4","2.90B","0.00%"
"11/12/1992","4","4","4","4","2.40B","0.00%"
"11/13/1992","4","4","4","4","2.44B","0.00%"
"11/16/1992","4","4","4","4","2.64B","0.00%"
"11/17/1992","4","4","4","4","3.37B","0.00%"
"11/18/1992","4","4","4","4","2.77B","0.00%"
"11/19/1992","4","4","4","4","2.48B","0.00%"
"11/20/1992","4","4","4","4","1.73B","0.00%"
"11/23/1992","4","4","4","4","2.05B","0.00%"
"11/24/1992","4","4","4","4","1.90B","0.00%"
"11/25/1992","4","4","4","4","2.69B","0.00%"
"11/26/1992","5","4","5","4","2.55B","25.00%"
"11/27/1992","5","5","5","4","1.87B","0.00%"
"11/30/1992","5","5","5","4","1.66B","0.00%"
"12/01/1992","5","5","5","5","3.42B","0.00%"
"12/02/1992","5","5","5","5","2.58B","0.00%"
"12/03/1992","4","5","5","4","2.36B","-20.00%"
"12/04/1992","5","4","5","4","1.62B","25.00%"
"12/07/1992","5","5","5","5","1.81B","0.00%"
"12/08/1992","5","5","5","5","2.36B","0.00%"
"12/09/1992","5","5","5","5","3.16B","0.00%"
"12/10/1992","5","5","5","5","2.30B","0.00%"
"12/11/1992","5","5","5","5","2.33B","0.00%"
"12/14/1992","5","5","5","5","2.78B","0.00%"
"12/15/1992","5","5","5","5","3.04B","0.00%"
"12/16/1992","5","5","5","5","3.37B","0.00%"
"12/17/1992","5","5","5","5","2.54B","0.00%"
"12/18/1992","5","5","5","5","2.16B","0.00%"
"12/21/1992","5","5","5","5","3.90B","0.00%"
"12/22/1992","5","5","5","5","2.34B","0.00%"
"12/23/1992","6","5","6","5","5.02B","20.00%"
"12/28/1992","7","6","7","6","5.14B","16.67%"
"12/29/1992","7","7","7","7","2.68B","0.00%"
"12/30/1992","7","7","7","7","2.93B","0.00%"
"01/04/1993","7","7","7","7","6.06B","0.00%"
"01/05/1993","8","7","8","7","6.39B","14.29%"
"01/06/1993","8","8","8","7","8.08B","0.00%"
"01/07/1993","8","8","8","8","7.14B","0.00%"
"01/08/1993","8","8","8","8","7.84B","0.00%"
"01/11/1993","9","8","9","8","7.52B","12.50%"
"01/12/1993","9","9","9","8","4.40B","0.00%"
"01/13/1993","8","9","9","8","6.67B","-11.11%"
"01/14/1993","9","8","9","8","3.62B","12.50%"
"01/15/1993","9","9","9","9","5.18B","0.00%"
"01/18/1993","9","9","9","9","3.17B","0.00%"
"01/19/1993","9","9","9","9","5.47B","0.00%"
"01/20/1993","9","9","9","8","3.80B","0.00%"
"01/21/1993","9","9","9","8","3.95B","0.00%"
"01/22/1993","9","9","9","9","6.66B","0.00%"
"01/26/1993","9","9","10","9","4.57B","0.00%"
"01/27/1993","9","9","10","9","5.12B","0.00%"
"01/28/1993","9","9","10","9","3.96B","0.00%"
"01/29/1993","9","9","9","9","5.12B","0.00%"
"02/01/1993","9","9","9","9","2.66B","0.00%"
"02/02/1993","9","9","9","9","4.48B","0.00%"
"02/03/1993","9","9","9","9","7.73B","0.00%"
"02/04/1993","10","9","10","9","8.38B","11.11%"
"02/05/1993","10","10","10","10","8.54B","0.00%"
"02/08/1993","10","10","10","10","6.53B","0.00%"
"02/09/1993","10","10","10","10","6.37B","0.00%"
"02/10/1993","10","10","11","10","7.87B","0.00%"
"02/11/1993","11","10","11","10","8.38B","10.00%"
"02/12/1993","11","11","11","10","6.33B","0.00%"
"02/15/1993","11","11","11","11","6.59B","0.00%"
"02/16/1993","11","11","12","11","7.05B","0.00%"
"02/17/1993","12","11","12","11","6.30B","9.09%"
"02/18/1993","12","12","12","12","11.52B","0.00%"
"02/19/1993","13","12","14","12","11.85B","8.33%"
"02/25/1993","14","13","15","13","8.06B","7.69%"
"02/26/1993","14","14","14","14","5.94B","0.00%"
"03/01/1993","13","14","14","13","6.26B","-7.14%"
"03/02/1993","13","13","13","13","7.18B","0.00%"
"03/03/1993","14","13","14","13","5.57B","7.69%"
"03/04/1993","14","14","15","14","15.61B","0.00%"
"03/05/1993","14","14","14","14","5.97B","0.00%"
"03/08/1993","15","14","15","14","6.66B","7.14%"
"03/09/1993","15","15","16","15","8.42B","0.00%"
"03/10/1993","15","15","16","15","5.23B","0.00%"
"03/11/1993","15","15","16","15","9.40B","0.00%"
"03/12/1993","16","15","16","15","7.02B","6.67%"
"03/15/1993","17","16","17","16","13.04B","6.25%"
"03/16/1993","17","17","18","17","31.97B","0.00%"
"03/17/1993","17","17","18","17","11.58B","0.00%"
"03/18/1993","18","17","18","17","11.37B","5.88%"
"03/19/1993","18","18","18","18","7.50B","0.00%"
"03/22/1993","19","18","19","18","10.84B","5.56%"
"03/23/1993","18","19","19","18","6.57B","-5.26%"
"03/24/1993","19","18","19","18","9.14B","5.56%"
"03/25/1993","18","19","19","18","7.80B","-5.26%"
"03/26/1993","18","18","18","18","5.08B","0.00%"
"03/29/1993","19","18","19","18","3.78B","5.56%"
"03/30/1993","19","19","19","19","6.52B","0.00%"
"03/31/1993","19","19","19","19","6.14B","0.00%"
"04/01/1993","19","19","20","19","4.75B","0.00%"
"04/02/1993","19","19","19","19","2.70B","0.00%"
"04/05/1993","18","19","19","18","2.79B","-5.26%"
