"Date","Price","Open","High","Low","Vol.","Change %"
"08/25/1993","1,918.14","1,930.97","1,931.20","1,912.48","86.46M","-0.66%"
"08/24/1993","1,930.97","1,932.57","1,938.40","1,917.19","134.67M","-0.08%"
"08/23/1993","1,932.57","1,909.38","1,934.73","1,904.65","102.59M","1.21%"
"08/20/1993","1,909.38","1,877.96","1,909.38","1,874.30","100.20M","1.67%"
"08/19/1993","1,877.96","1,868.81","1,878.12","1,868.81","88.74M","0.49%"
"08/18/1993","1,868.81","1,873.09","1,881.61","1,866.17","79.35M","-0.23%"
"08/17/1993","1,873.09","1,842.58","1,873.88","1,842.58","94.89M","1.66%"
"08/16/1993","1,842.58","1,841.82","1,845.15","1,836.23","58.14M","-0.11%"
"08/13/1993","1,844.52","1,778.89","1,844.52","1,778.89","137.75M","3.69%"
"08/12/1993","1,778.89","1,810.10","1,810.10","1,774.21","90.33M","-1.72%"
"08/11/1993","1,810.10","1,782.11","1,810.10","1,778.23","73.39M","1.29%"
"08/10/1993","1,787.10","1,807.02","1,807.02","1,787.10","48.31M","-1.10%"
"08/09/1993","1,807.02","1,805.85","1,809.28","1,798.16","48.97M","0.06%"
"08/06/1993","1,805.85","1,807.22","1,807.64","1,797.05","59.61M","-0.08%"
"08/05/1993","1,807.22","1,804.72","1,816.13","1,799.21","74.43M","0.14%"
"08/04/1993","1,804.72","1,777.05","1,805.22","1,765.77","73.80M","1.56%"
"08/03/1993","1,777.05","1,790.84","1,790.84","1,771.72","46.14M","-0.77%"
"08/02/1993","1,790.84","1,779.83","1,793.44","1,779.83","42.48M","1.19%"
"07/30/1993","1,769.71","1,765.21","1,784.72","1,765.21","118.22M","0.25%"
"07/29/1993","1,765.21","1,739.97","1,766.95","1,724.73","78.11M","1.41%"
"07/28/1993","1,740.60","1,771.08","1,771.08","1,736.62","47.28M","-1.72%"
"07/27/1993","1,771.08","1,776.23","1,776.43","1,761.80","104.93M","-0.29%"
"07/26/1993","1,776.23","1,755.78","1,777.48","1,754.10","90.91M","1.75%"
"07/23/1993","1,745.66","1,680.69","1,745.66","1,680.69","97.84M","3.87%"
"07/22/1993","1,680.69","1,694.53","1,694.53","1,679.84","36.77M","-0.82%"
"07/21/1993","1,694.53","1,702.90","1,703.03","1,690.58","52.21M","-0.49%"
"07/20/1993","1,702.90","1,720.11","1,722.46","1,701.34","56.64M","-1.00%"
"07/19/1993","1,720.11","1,720.11","1,720.11","1,720.11","41.87M","0.05%"
"07/16/1993","1,719.20","1,719.20","1,719.20","1,719.20","41.80M","-0.03%"
"07/15/1993","1,719.76","1,719.76","1,719.76","1,719.76","36.13M","-0.40%"
"07/14/1993","1,726.60","1,726.60","1,726.60","1,726.60","84.41M","-0.25%"
"07/13/1993","1,730.89","1,730.89","1,730.89","1,730.89","68.05M","1.06%"
"07/12/1993","1,712.81","1,712.81","1,712.81","1,712.81","68.38M","0.13%"
"07/09/1993","1,710.65","1,710.65","1,710.65","1,710.65","73.01M","0.94%"
"07/08/1993","1,694.67","1,694.67","1,694.67","1,694.67","89.00M","2.24%"
"07/07/1993","1,657.56","1,657.56","1,657.56","1,657.56","45.24M","0.81%"
"07/06/1993","1,644.17","1,644.17","1,644.17","1,644.17","46.86M","-0.98%"
"07/05/1993","1,660.42","1,660.42","1,660.42","1,660.42","5.93M","-0.08%"
"07/02/1993","1,661.82","1,661.82","1,661.82","1,661.82","21.70M","-0.59%"
"07/01/1993","1,671.75","1,671.75","1,671.75","1,671.75","80.13M","0.09%"
"06/30/1993","1,670.29","1,670.29","1,670.29","1,670.29","108.70M","-1.81%"
"06/29/1993","1,701.13","1,701.13","1,701.13","1,701.13","97.44M","1.74%"
"06/28/1993","1,672.07","1,672.07","1,672.07","1,672.07","58.31M","1.27%"
"06/25/1993","1,651.05","1,651.05","1,651.05","1,651.05","53.15M","0.96%"
"06/24/1993","1,635.43","1,635.43","1,635.43","1,635.43","70.71M","-1.10%"
"06/23/1993","1,653.54","1,653.54","1,653.54","1,653.54","49.28M","0.45%"
"06/22/1993","1,646.14","1,646.14","1,646.14","1,646.14","50.08M","-0.55%"
"06/21/1993","1,655.17","1,655.17","1,655.17","1,655.17","62.31M","0.48%"
"06/18/1993","1,647.29","1,647.29","1,647.29","1,647.29","86.47M","0.93%"
"06/17/1993","1,632.14","1,632.14","1,632.14","1,632.14","75.85M","2.30%"
"06/16/1993","1,595.45","1,595.45","1,595.45","1,595.45","53.50M","0.10%"
"06/15/1993","1,593.88","1,593.88","1,593.88","1,593.88","35.65M","1.68%"
"06/14/1993","1,567.48","1,567.48","1,567.48","1,567.48","24.33M","0.24%"
"06/11/1993","1,563.79","1,563.79","1,563.79","1,563.79","38.56M","-0.41%"
"06/10/1993","1,570.16","1,570.16","1,570.16","1,570.16","44.04M","-1.30%"
"06/09/1993","1,590.83","1,590.83","1,590.83","1,590.83","53.14M","0.63%"
"06/08/1993","1,580.84","1,580.84","1,580.84","1,580.84","44.03M","1.69%"
"06/07/1993","1,554.64","1,554.64","1,554.64","1,554.64","24.39M","-1.30%"
"06/04/1993","1,575.14","1,575.14","1,575.14","1,575.14","32.39M","-0.17%"
"06/03/1993","1,577.77","1,577.77","1,577.77","1,577.77","55.73M","-1.12%"
"06/02/1993","1,595.64","1,595.64","1,595.64","1,595.64","41.11M","-0.47%"
"06/01/1993","1,603.16","1,603.16","1,603.16","1,603.16","17.95M","-0.61%"
"05/31/1993","1,612.99","1,612.99","1,612.99","1,612.99","11.63M","-0.06%"
"05/28/1993","1,613.98","1,613.98","1,613.98","1,613.98","25.67M","0.29%"
"05/27/1993","1,609.27","1,609.27","1,609.27","1,609.27","39.79M","-0.60%"
"05/26/1993","1,619.01","1,619.01","1,619.01","1,619.01","41.13M","-0.72%"
"05/25/1993","1,630.83","1,630.83","1,630.83","1,630.83","37.14M","0.10%"
"05/24/1993","1,629.22","1,629.22","1,629.22","1,629.22","38.77M","0.08%"
"05/21/1993","1,627.84","1,627.84","1,627.84","1,627.84","44.85M","-0.71%"
"05/20/1993","1,639.45","1,639.45","1,639.45","1,639.45","31.19M","0.13%"
"05/19/1993","1,637.35","1,637.35","1,637.35","1,637.35","34.30M","0.34%"
"05/18/1993","1,631.75","1,631.75","1,631.75","1,631.75","43.62M","-0.05%"
"05/17/1993","1,632.63","1,632.63","1,632.63","1,632.63","28.75M","1.44%"
"05/14/1993","1,609.42","1,609.42","1,609.42","1,609.42","24.05M","0.10%"
"05/13/1993","1,607.87","1,607.87","1,607.87","1,607.87","32.17M","0.39%"
"05/12/1993","1,601.63","1,601.63","1,601.63","1,601.63","32.64M","-2.13%"
"05/11/1993","1,636.43","1,636.43","1,636.43","1,636.43","24.99M","-0.96%"
"05/10/1993","1,652.25","1,652.25","1,652.25","1,652.25","28.88M","-0.76%"
"05/07/1993","1,664.91","1,664.91","1,664.91","1,664.91","32.96M","-0.10%"
"05/06/1993","1,666.59","1,666.59","1,666.59","1,666.59","41.10M","1.47%"
"05/04/1993","1,642.47","1,642.47","1,642.47","1,642.47","46.69M","0.50%"
"05/03/1993","1,634.33","1,634.33","1,634.33","1,634.33","25.44M","-1.87%"
"04/30/1993","1,665.41","1,665.41","1,665.41","1,665.41","36.31M","0.65%"
"04/29/1993","1,654.58","1,654.58","1,654.58","1,654.58","95.83M","0.96%"
"04/28/1993","1,638.88","1,638.88","1,638.88","1,638.88","101.45M","-3.28%"
"04/27/1993","1,694.49","1,694.49","1,694.49","1,694.49","77.97M","0.80%"
"04/26/1993","1,681.04","1,681.04","1,681.04","1,681.04","45.95M","-1.53%"
"04/23/1993","1,707.18","1,707.18","1,707.18","1,707.18","36.89M","-2.15%"
"04/22/1993","1,744.65","1,744.65","1,744.65","1,744.65","60.89M","0.72%"
"04/21/1993","1,732.15","1,732.15","1,739.47","1,731.57","37.31M","-0.42%"
"04/20/1993","1,739.47","1,739.47","1,739.47","1,739.47","60.19M","-0.18%"
"04/19/1993","1,742.66","1,742.66","1,742.66","1,742.66","23.16M","-2.72%"
"04/16/1993","1,791.40","1,791.40","1,791.40","1,791.40","29.21M","1.81%"
"04/15/1993","1,759.61","1,759.61","1,759.61","1,759.61","44.32M","-1.09%"
"04/14/1993","1,778.93","1,778.93","1,778.93","1,778.93","35.63M","0.09%"
"04/13/1993","1,777.40","1,777.40","1,777.40","1,777.40","59.82M","-0.78%"
"04/12/1993","1,791.29","1,791.29","1,791.29","1,791.29","38.44M","0.31%"
"04/07/1993","1,785.74","1,785.74","1,785.74","1,785.74","56.82M","1.14%"
"04/06/1993","1,765.61","1,765.61","1,765.61","1,765.61","62.64M","1.22%"
"04/05/1993","1,744.37","1,744.37","1,744.37","1,744.37","16.59M","0.14%"
"04/02/1993","1,741.97","1,741.97","1,741.97","1,741.97","36.38M","-0.83%"
"04/01/1993","1,756.56","1,756.56","1,756.56","1,756.56","41.38M","-0.86%"
"03/31/1993","1,771.71","1,771.71","1,771.71","1,771.71","59.03M","-0.12%"
"03/30/1993","1,773.86","1,773.86","1,773.86","1,773.86","58.63M","0.31%"
"03/29/1993","1,768.33","1,768.33","1,768.33","1,768.33","68.76M","2.07%"
"03/26/1993","1,732.46","1,732.46","1,732.46","1,732.46","65.86M","-0.29%"
"03/25/1993","1,737.54","1,737.54","1,737.54","1,737.54","101.17M","2.08%"
"03/24/1993","1,702.10","1,702.10","1,702.10","1,702.10","77.63M","1.98%"
"03/23/1993","1,669.11","1,669.11","1,669.11","1,669.11","40.19M","0.46%"
"03/22/1993","1,661.51","1,661.51","1,661.51","1,661.51","34.68M","-0.54%"
"03/19/1993","1,670.45","1,670.45","1,670.45","1,670.45","42.41M","0.22%"
"03/18/1993","1,666.78","1,666.78","1,666.78","1,666.78","41.30M","0.53%"
"03/17/1993","1,658.00","1,658.00","1,658.00","1,658.00","42.15M","-0.34%"
"03/16/1993","1,663.58","1,663.58","1,663.58","1,663.58","46.14M","1.28%"
"03/15/1993","1,642.61","1,642.61","1,642.61","1,642.61","25.81M","0.29%"
"03/12/1993","1,637.80","1,637.80","1,637.80","1,637.80","90.69M","-1.07%"
"03/11/1993","1,655.52","1,655.52","1,655.52","1,655.52","46.13M","0.31%"
"03/10/1993","1,650.47","1,650.47","1,650.47","1,650.47","54.57M","0.37%"
"03/09/1993","1,644.43","1,644.43","1,644.43","1,644.43","57.96M","-0.34%"
"03/08/1993","1,650.00","1,650.00","1,650.00","1,650.00","45.63M","0.74%"
"03/05/1993","1,637.86","1,637.86","1,637.86","1,637.86","77.14M","2.06%"
"03/04/1993","1,604.87","1,604.87","1,604.87","1,604.87","38.90M","-0.50%"
"03/03/1993","1,612.99","1,612.99","1,612.99","1,612.99","57.34M","1.42%"
